time_s,Thumb,Index,Middle,Ring,Pinky
5.1800,-1.00000,0.57962,1.00000,1.00000,0.86791
5.1970,-1.00000,0.57962,1.00000,1.00000,0.86791
5.2130,-1.00000,0.57851,1.00000,1.00000,0.86792
5.2300,-1.00000,0.57851,1.00000,1.00000,0.86792
5.2460,-1.00000,0.57851,1.00000,1.00000,0.86792
5.2620,-1.00000,0.57851,1.00000,1.00000,0.86792
5.2800,-1.00000,0.57851,1.00000,1.00000,0.86792
5.2970,-1.00000,0.57851,1.00000,1.00000,0.86792
5.3130,-1.00000,0.57851,1.00000,1.00000,0.86792
5.3300,-1.00000,0.57793,1.00000,1.00000,0.86963
5.3470,-1.00000,0.57276,1.00000,1.00000,0.87424
5.3630,-1.00000,0.57276,1.00000,1.00000,0.87424
5.3790,-1.00000,0.57276,1.00000,1.00000,0.87424
5.3960,-1.00000,0.57969,1.00000,1.00000,0.88170
5.4130,-1.00000,0.57560,1.00000,1.00000,0.87658
5.4290,-1.00000,0.57560,1.00000,1.00000,0.87658
5.4460,-1.00000,0.57560,1.00000,1.00000,0.87658
5.4620,-1.00000,0.57503,1.00000,1.00000,0.86856
5.4790,-1.00000,0.57503,1.00000,1.00000,0.86856
5.4960,-1.00000,0.57503,1.00000,1.00000,0.86856
5.5130,-1.00000,0.57741,1.00000,1.00000,0.87196
5.5300,-1.00000,0.58440,1.00000,1.00000,0.87367
5.5470,-1.00000,0.58440,1.00000,1.00000,0.87367
5.5640,-1.00000,0.58440,1.00000,1.00000,0.87367
5.5800,-1.00000,0.58211,1.00000,1.00000,0.86911
5.5960,-1.00000,0.58211,1.00000,1.00000,0.86911
5.6130,-1.00000,0.58211,1.00000,1.00000,0.86911
5.6290,-1.00000,0.58211,1.00000,1.00000,0.86911
5.6450,-1.00000,0.58211,1.00000,1.00000,0.86911
5.6620,-1.00000,0.58211,1.00000,1.00000,0.86911
5.6780,-1.00000,0.58211,1.00000,1.00000,0.86911
5.6950,-1.00000,0.58211,1.00000,1.00000,0.86911
5.7120,-1.00000,0.58211,1.00000,1.00000,0.86911
5.7280,-1.00000,0.58211,1.00000,1.00000,0.86911
5.7450,-1.00000,0.58211,1.00000,1.00000,0.86911
5.7610,-1.00000,0.58152,1.00000,1.00000,0.86797
5.7780,-1.00000,0.58152,1.00000,1.00000,0.86797
5.7950,-1.00000,0.58152,1.00000,1.00000,0.86797
5.8140,-1.00000,0.58150,1.00000,1.00000,0.86682
5.8310,-1.00000,0.57976,1.00000,1.00000,0.88278
5.8480,-1.00000,0.57976,1.00000,1.00000,0.88278
5.8650,-1.00000,0.57976,1.00000,1.00000,0.88278
5.8810,-1.00000,0.59025,1.00000,1.00000,0.88623
5.8970,-1.00000,0.59025,1.00000,1.00000,0.88623
5.9140,-1.00000,0.59025,1.00000,1.00000,0.88623
5.9310,-1.00000,0.58732,1.00000,1.00000,0.88964
5.9480,-1.00000,0.58732,1.00000,1.00000,0.88964
5.9650,-1.00000,0.58732,1.00000,1.00000,0.88964
5.9820,-1.00000,0.58732,1.00000,1.00000,0.88964
6.0000,-1.00000,0.58555,1.00000,1.00000,0.89135
6.0160,-1.00000,0.58555,1.00000,1.00000,0.89135
6.0330,-1.00000,0.58555,1.00000,1.00000,0.89135
6.0500,-1.00000,0.58438,1.00000,1.00000,0.89077
6.0670,-1.00000,0.58438,1.00000,1.00000,0.89077
6.0830,-1.00000,0.58438,1.00000,1.00000,0.89077
6.1000,-1.00000,0.58438,1.00000,1.00000,0.89077
6.1170,-1.00000,0.58615,1.00000,1.00000,0.88907
6.1340,-1.00000,0.58909,1.00000,1.00000,0.89306
6.1500,-1.00000,0.58909,1.00000,1.00000,0.89306
6.1660,-1.00000,0.58909,1.00000,1.00000,0.89306
6.1830,-1.00000,0.60642,1.00000,1.00000,0.88966
6.2000,-1.00000,0.60642,1.00000,1.00000,0.88966
6.2170,-1.00000,0.60642,1.00000,1.00000,0.88966
6.2350,-1.00000,0.61051,1.00000,1.00000,0.89196
6.2510,-1.00000,0.61051,1.00000,1.00000,0.89196
6.2680,-1.00000,0.61051,1.00000,1.00000,0.89196
6.2840,-1.00000,0.61051,1.00000,1.00000,0.89196
6.3020,-1.00000,0.60588,1.00000,1.00000,0.89538
6.3190,-1.00000,0.60588,1.00000,1.00000,0.89538
6.3360,-1.00000,0.60588,1.00000,1.00000,0.89538
6.3530,-1.00000,0.61054,1.00000,1.00000,0.89082
6.3700,-1.00000,0.61346,1.00000,1.00000,0.89427
6.3870,-1.00000,0.61346,1.00000,1.00000,0.89427
6.4050,-1.00000,0.61346,1.00000,1.00000,0.89427
6.4220,-1.00000,0.61107,1.00000,1.00000,0.89937
6.4380,-1.00000,0.61107,1.00000,1.00000,0.89937
