time_s,Thumb
18.4470,-1.00000
18.4640,-1.00000
18.4810,-1.00000
18.4970,-1.00000
18.5140,-1.00000
18.5300,-1.00000
18.5460,-1.00000
18.5630,-1.00000
18.5810,-1.00000
18.5980,-1.00000
18.6140,-1.00000
18.6300,-1.00000
18.6470,-1.00000
18.6640,-1.00000
18.6810,-1.00000
18.6970,-1.00000
18.7140,-1.00000
18.7300,-1.00000
18.7470,-1.00000
18.7640,-1.00000
18.7800,-1.00000
18.7960,-1.00000
18.8130,-1.00000
18.8300,-1.00000
18.8460,-1.00000
18.8620,-1.00000
18.8790,-1.00000
18.8950,-1.00000
18.9110,-1.00000
18.9270,-1.00000
18.9440,-1.00000
18.9610,-1.00000
18.9770,-1.00000
18.9940,-1.00000
19.0110,-1.00000
19.0270,-1.00000
19.0440,-1.00000
19.0610,-1.00000
19.0780,-1.00000
19.0940,-1.00000
19.1100,-1.00000
19.1280,-1.00000
19.1440,-1.00000
19.1610,-1.00000
19.1780,-1.00000
19.1940,-1.00000
19.2100,-1.00000
19.2270,-1.00000
19.2440,-1.00000
19.2610,-1.00000
19.2770,-1.00000
19.2950,-1.00000
19.3110,-1.00000
19.3280,-1.00000
19.3440,-1.00000
19.3610,-1.00000
19.3770,-1.00000
19.3940,-1.00000
19.4100,-1.00000
19.4280,-1.00000
19.4450,-1.00000
19.4630,-1.00000
19.4800,-1.00000
19.4970,-1.00000
19.5140,-1.00000
19.5310,-1.00000
19.5470,-1.00000
19.5630,-1.00000
19.5800,-1.00000
19.5960,-1.00000
19.6130,-1.00000
19.6300,-1.00000
19.6460,-1.00000
19.6620,-1.00000
19.6780,-1.00000
19.6960,-1.00000
19.7130,-1.00000
19.7290,-1.00000
19.7460,-1.00000
19.7620,-1.00000
19.7790,-1.00000
19.7960,-1.00000
19.8130,-1.00000
19.8300,-1.00000
19.8460,-1.00000
19.8620,-1.00000
19.8790,-1.00000
19.8950,-1.00000
19.9110,-1.00000
19.9280,-1.00000
19.9440,-1.00000
19.9600,-1.00000
19.9770,-1.00000
19.9940,-1.00000
20.0110,-1.00000
20.0270,-1.00000
20.0440,-1.00000
20.0600,-1.00000
20.0760,-1.00000
20.0940,-1.00000
20.1110,-1.00000
20.1290,-1.00000
20.1460,-1.00000
20.1630,-1.00000
20.1790,-1.00000
20.1950,-1.00000
20.2120,-1.00000
20.2280,-1.00000
20.2450,-1.00000
20.2610,-1.00000
20.2780,-1.00000
20.2950,-1.00000
20.3110,-1.00000
20.3280,-1.00000
20.3450,-1.00000
20.3620,-1.00000
20.3780,-1.00000
20.3950,-1.00000
20.4120,-1.00000
20.4280,-1.00000
20.4440,-1.00000
20.4610,-1.00000
20.4780,-1.00000
20.4950,-1.00000
20.5110,-1.00000
20.5270,-1.00000
20.5440,-1.00000
20.5600,-1.00000
20.5770,-1.00000
20.5940,-1.00000
20.6100,-1.00000
20.6270,-1.00000
20.6440,-1.00000
20.6600,-1.00000
20.6770,-1.00000
20.6930,-1.00000
20.7100,-1.00000
20.7260,-1.00000
20.7430,-1.00000
20.7590,-1.00000
20.7760,-1.00000
20.7930,-1.00000
20.8090,-1.00000
20.8250,-1.00000
20.8410,-1.00000
20.8590,-1.00000
20.8760,-1.00000
20.8930,-1.00000
20.9090,-1.00000
20.9250,-1.00000
20.9420,-1.00000
20.9580,-1.00000
20.9760,-1.00000
20.9930,-1.00000
21.0090,-1.00000
21.0260,-1.00000
21.0430,-1.00000
21.0590,-1.00000
21.0750,-1.00000
21.0910,-1.00000
21.1080,-1.00000
21.1250,-1.00000
21.1420,-1.00000
21.1580,-1.00000
21.1750,-1.00000
21.1910,-1.00000
21.2080,-1.00000
21.2240,-1.00000
21.2410,-1.00000
21.2580,-1.00000
21.2740,-1.00000
21.2910,-1.00000
21.3080,-1.00000
21.3240,-1.00000
21.3410,-1.00000
21.3580,-1.00000
21.3750,-1.00000
21.3920,-1.00000
21.4100,-1.00000
21.4270,-1.00000
21.4430,-1.00000
21.4600,-1.00000
21.4760,-1.00000
21.4930,-1.00000
21.5100,-1.00000
21.5290,-1.00000
21.5460,-1.00000
21.5620,-1.00000
21.5790,-1.00000
21.5960,-1.00000
21.6130,-1.00000
21.6310,-1.00000
21.6470,-1.00000
21.6640,-1.00000
21.6810,-1.00000
21.6980,-1.00000
21.7140,-1.00000
21.7310,-1.00000
21.7480,-1.00000
21.7650,-1.00000
21.7820,-1.00000
21.7990,-1.00000
21.8160,-1.00000
21.8320,-1.00000
21.8480,-1.00000
21.8640,-1.00000
21.8800,-1.00000
21.8960,-1.00000
21.9120,-1.00000
21.9290,-1.00000
21.9460,-1.00000
21.9630,-1.00000
21.9800,-1.00000
21.9970,-1.00000
22.0140,-1.00000
22.0310,-1.00000
22.0480,-1.00000
22.0660,-1.00000
22.0830,-1.00000
22.1000,-1.00000
22.1170,-1.00000
22.1330,-1.00000
22.1500,-1.00000
22.1670,-1.00000
22.1840,-1.00000
22.2010,-1.00000
22.2170,-1.00000
22.2340,-1.00000
22.2510,-1.00000
22.2680,-1.00000
22.2840,-1.00000
22.3010,-1.00000
