#,Thumb,Index,Middle,Ring,Pinky
calib_closed,166786.55,645400.19,210874.66,159935.43,246920.50
calib_half,168166.05,536475.05,195054.10,150579.83,220416.28
calib_open,165513.87,491235.01,179621.84,142322.23,195716.00
calib_span,1272.68,154165.18,31252.82,17613.20,51204.50

time_s,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
10.7170,1.00000,1.00000,1.00000,1.00000,0.42895,0.24420,-0.16520,-0.91180
10.7340,1.00000,1.00000,1.00000,1.00000,0.42895,0.24690,-0.17150,-0.91060
10.7510,1.00000,1.00000,1.00000,1.00000,0.42800,0.26160,-0.19720,-0.92400
10.7680,1.00000,1.00000,1.00000,1.00000,0.42800,0.26160,-0.19720,-0.92400
10.7850,1.00000,1.00000,1.00000,1.00000,0.42800,0.26160,-0.19720,-0.92400
10.8010,1.00000,1.00000,1.00000,1.00000,0.42800,0.26160,-0.19720,-0.92400
10.8170,1.00000,1.00000,1.00000,1.00000,0.42800,0.26160,-0.19720,-0.92400
10.8340,1.00000,1.00000,1.00000,1.00000,0.42800,0.26160,-0.19720,-0.92400
10.8510,1.00000,1.00000,1.00000,1.00000,0.42800,0.26160,-0.19720,-0.92400
10.8670,1.00000,1.00000,1.00000,1.00000,0.42737,0.26160,-0.18470,-0.91890
10.8830,1.00000,1.00000,1.00000,1.00000,0.43181,0.26790,-0.18250,-0.94330
10.9000,1.00000,1.00000,1.00000,1.00000,0.43306,0.25790,-0.14490,-0.92210
10.9170,1.00000,1.00000,1.00000,1.00000,0.43306,0.25790,-0.14490,-0.92210
10.9340,1.00000,1.00000,1.00000,1.00000,0.43306,0.25790,-0.14490,-0.92210
10.9510,1.00000,1.00000,1.00000,1.00000,0.43306,0.25790,-0.14490,-0.92210
10.9680,1.00000,1.00000,1.00000,1.00000,0.43306,0.25790,-0.14490,-0.92210
10.9850,1.00000,1.00000,1.00000,1.00000,0.43622,0.25230,-0.16060,-0.92040
11.0030,1.00000,1.00000,1.00000,1.00000,0.43716,0.26500,-0.13660,-0.91480
11.0200,1.00000,1.00000,1.00000,1.00000,0.43716,0.26500,-0.13660,-0.91480
11.0370,1.00000,1.00000,1.00000,1.00000,0.43716,0.26500,-0.13660,-0.91480
11.0540,1.00000,1.00000,1.00000,1.00000,0.43716,0.26500,-0.13660,-0.91480
11.0700,1.00000,1.00000,1.00000,1.00000,0.43716,0.26500,-0.13660,-0.91480
11.0870,1.00000,1.00000,1.00000,1.00000,0.43716,0.26500,-0.13660,-0.91480
11.1030,1.00000,1.00000,1.00000,1.00000,0.44222,0.25160,-0.14540,-0.92740
11.1200,1.00000,1.00000,1.00000,1.00000,0.44506,0.29990,-0.13270,-0.90990
11.1360,1.00000,1.00000,1.00000,1.00000,0.44506,0.29990,-0.13270,-0.90990
11.1520,1.00000,1.00000,1.00000,1.00000,0.44506,0.29990,-0.13270,-0.90990
11.1690,1.00000,1.00000,1.00000,1.00000,0.44506,0.29990,-0.13270,-0.90990
11.1850,1.00000,1.00000,1.00000,1.00000,0.44506,0.29990,-0.13270,-0.90990
11.2010,1.00000,1.00000,1.00000,1.00000,0.44506,0.29990,-0.13270,-0.90990
11.2180,1.00000,1.00000,1.00000,1.00000,0.44632,0.28470,-0.24720,-0.90620
11.2350,1.00000,1.00000,1.00000,1.00000,0.45136,0.29690,-0.16350,-0.91820
11.2520,1.00000,1.00000,1.00000,1.00000,0.45861,0.27250,-0.18200,-0.92700
11.2680,1.00000,1.00000,1.00000,1.00000,0.45861,0.27250,-0.18200,-0.92700
11.2850,1.00000,1.00000,1.00000,1.00000,0.47134,0.27990,-0.14200,-0.90060
11.3010,1.00000,1.00000,1.00000,1.00000,0.47134,0.27990,-0.14200,-0.90060
11.3180,1.00000,1.00000,1.00000,1.00000,0.47134,0.27990,-0.14200,-0.90060
11.3340,1.00000,1.00000,1.00000,1.00000,0.47134,0.27990,-0.14200,-0.90060
11.3500,1.00000,1.00000,1.00000,1.00000,0.48077,0.28010,-0.20890,-0.91280
11.3660,1.00000,1.00000,1.00000,1.00000,0.48077,0.28010,-0.20890,-0.91280
11.3830,1.00000,1.00000,1.00000,1.00000,0.48077,0.28010,-0.20890,-0.91280
11.3990,1.00000,1.00000,1.00000,1.00000,0.48328,0.28910,-0.13810,-0.91620
11.4150,1.00000,1.00000,1.00000,1.00000,0.48549,0.29280,-0.16320,-0.92380
11.4310,1.00000,1.00000,1.00000,1.00000,0.48549,0.29280,-0.16320,-0.92380
11.4470,1.00000,1.00000,1.00000,1.00000,0.48549,0.29280,-0.16320,-0.92380
11.4630,1.00000,1.00000,1.00000,1.00000,0.48926,0.29060,-0.17860,-0.92380
11.4800,1.00000,1.00000,1.00000,1.00000,0.48894,0.28890,-0.17370,-0.92380
11.4970,1.00000,1.00000,1.00000,1.00000,0.48894,0.28890,-0.17370,-0.92380
11.5140,1.00000,1.00000,1.00000,1.00000,0.48894,0.28890,-0.17370,-0.92380
11.5310,1.00000,1.00000,1.00000,1.00000,0.48359,0.28010,-0.16150,-0.91870
11.5470,1.00000,1.00000,1.00000,1.00000,0.48359,0.28010,-0.16150,-0.91870
11.5630,1.00000,1.00000,1.00000,1.00000,0.48359,0.28010,-0.16150,-0.91870
11.5800,1.00000,1.00000,1.00000,1.00000,0.47652,0.28620,-0.13180,-0.91130
11.5960,1.00000,1.00000,1.00000,1.00000,0.47496,0.28520,-0.13980,-0.91160
11.6120,1.00000,1.00000,1.00000,1.00000,0.47496,0.28520,-0.13980,-0.91160
11.6280,1.00000,1.00000,1.00000,1.00000,0.47496,0.28520,-0.13980,-0.91160
11.6450,1.00000,1.00000,1.00000,1.00000,0.47244,0.27990,-0.18470,-0.91400
11.6620,1.00000,1.00000,1.00000,1.00000,0.47338,0.28160,-0.16270,-0.91700
11.6790,1.00000,1.00000,1.00000,1.00000,0.47338,0.28160,-0.16270,-0.91700
11.6960,1.00000,1.00000,1.00000,1.00000,0.47307,0.28650,-0.12080,-0.91060
11.7130,1.00000,1.00000,1.00000,1.00000,0.47464,0.28180,-0.17130,-0.91770
11.7300,1.00000,1.00000,1.00000,1.00000,0.47464,0.28180,-0.17130,-0.91770
11.7470,1.00000,1.00000,1.00000,1.00000,0.47464,0.28180,-0.17130,-0.91770
11.7630,1.00000,1.00000,1.00000,1.00000,0.47464,0.28180,-0.17130,-0.91770
11.7790,1.00000,1.00000,1.00000,1.00000,0.47464,0.28180,-0.17130,-0.91770
11.7950,1.00000,1.00000,1.00000,1.00000,0.47464,0.28180,-0.17130,-0.91770
11.8120,1.00000,1.00000,1.00000,1.00000,0.47464,0.28180,-0.17130,-0.91770
11.8290,1.00000,1.00000,1.00000,1.00000,0.47652,0.29840,-0.16320,-0.91260
11.8450,1.00000,1.00000,1.00000,1.00000,0.48029,0.29110,-0.16150,-0.91260
11.8620,1.00000,1.00000,1.00000,1.00000,0.48029,0.29110,-0.16150,-0.91260
11.8780,1.00000,1.00000,1.00000,1.00000,0.47840,0.29670,-0.15710,-0.92210
11.8950,1.00000,1.00000,1.00000,1.00000,0.47840,0.29670,-0.15710,-0.92210
11.9120,1.00000,1.00000,1.00000,1.00000,0.47840,0.29670,-0.15710,-0.92210
11.9280,1.00000,1.00000,1.00000,1.00000,0.47840,0.29670,-0.15710,-0.92210
11.9460,1.00000,1.00000,1.00000,1.00000,0.47400,0.30870,-0.17710,-0.92990
11.9630,1.00000,1.00000,1.00000,1.00000,0.47400,0.30870,-0.17710,-0.92990
11.9800,1.00000,1.00000,1.00000,1.00000,0.47400,0.30870,-0.17710,-0.92990
11.9970,1.00000,1.00000,1.00000,1.00000,0.47306,0.29550,-0.15710,-0.91400
12.0140,1.00000,1.00000,1.00000,1.00000,0.47180,0.28740,-0.14540,-0.91870
12.0300,1.00000,1.00000,1.00000,1.00000,0.47180,0.28740,-0.14540,-0.91870
12.0470,1.00000,1.00000,1.00000,1.00000,0.47180,0.28740,-0.14540,-0.91870
12.0640,1.00000,1.00000,1.00000,1.00000,0.47274,0.29330,-0.14420,-0.91230
12.0810,1.00000,1.00000,1.00000,1.00000,0.47274,0.29330,-0.14420,-0.91230
12.0970,1.00000,1.00000,1.00000,1.00000,0.47274,0.29330,-0.14420,-0.91230
12.1130,1.00000,1.00000,1.00000,1.00000,0.47274,0.29210,-0.14590,-0.91570
12.1290,1.00000,1.00000,1.00000,1.00000,0.47086,0.28470,-0.17320,-0.90840
12.1460,1.00000,1.00000,1.00000,1.00000,0.47086,0.28470,-0.17320,-0.90840
12.1630,1.00000,1.00000,1.00000,1.00000,0.47086,0.28470,-0.17320,-0.90840
12.1810,1.00000,1.00000,1.00000,1.00000,0.47620,0.28450,-0.16590,-0.90520
12.1980,1.00000,1.00000,1.00000,1.00000,0.47620,0.28450,-0.16590,-0.90520
12.2150,1.00000,1.00000,1.00000,1.00000,0.47620,0.28450,-0.16590,-0.90520
12.2320,1.00000,1.00000,1.00000,1.00000,0.47620,0.28450,-0.16590,-0.90520
12.2490,1.00000,1.00000,1.00000,1.00000,0.47620,0.28670,-0.17250,-0.91740
12.2660,1.00000,1.00000,1.00000,1.00000,0.47620,0.28670,-0.17250,-0.91740
12.2830,1.00000,1.00000,1.00000,1.00000,0.47620,0.28670,-0.17250,-0.91740
12.3000,1.00000,1.00000,1.00000,1.00000,0.47682,0.29380,-0.15450,-0.91350
12.3180,1.00000,1.00000,1.00000,1.00000,0.47714,0.29450,-0.14350,-0.91990
12.3350,1.00000,1.00000,1.00000,1.00000,0.47714,0.29450,-0.14350,-0.91990
12.3520,1.00000,1.00000,1.00000,1.00000,0.47714,0.29450,-0.14350,-0.91990
12.3690,1.00000,1.00000,1.00000,1.00000,0.47965,0.29160,-0.17810,-0.93060
12.3850,1.00000,1.00000,1.00000,1.00000,0.47965,0.29160,-0.17810,-0.93060
12.4020,1.00000,1.00000,1.00000,1.00000,0.47965,0.29160,-0.17810,-0.93060
12.4190,1.00000,1.00000,1.00000,1.00000,0.47463,0.30090,-0.15300,-0.93380
12.4360,1.00000,1.00000,1.00000,1.00000,0.47494,0.30500,-0.15400,-0.93550
12.4520,1.00000,1.00000,1.00000,1.00000,0.47494,0.30500,-0.15400,-0.93550
12.4690,1.00000,1.00000,1.00000,1.00000,0.47494,0.30500,-0.15400,-0.93550
12.4850,1.00000,1.00000,1.00000,1.00000,0.47652,0.28690,-0.15980,-0.91740
12.5020,1.00000,1.00000,1.00000,1.00000,0.47652,0.28690,-0.15980,-0.91740
12.5180,1.00000,1.00000,1.00000,1.00000,0.47652,0.28690,-0.15980,-0.91740
12.5340,1.00000,1.00000,1.00000,1.00000,0.47903,0.27820,-0.15230,-0.92520
12.5500,1.00000,1.00000,1.00000,1.00000,0.47934,0.28690,-0.16930,-0.91400
12.5670,1.00000,1.00000,1.00000,1.00000,0.47934,0.28690,-0.16930,-0.91400
12.5830,1.00000,1.00000,1.00000,1.00000,0.47934,0.28690,-0.16930,-0.91400
12.5990,1.00000,1.00000,1.00000,1.00000,0.47966,0.29450,-0.16790,-0.91210
12.6150,1.00000,1.00000,1.00000,1.00000,0.48092,0.28770,-0.15690,-0.90480
12.6310,1.00000,1.00000,1.00000,1.00000,0.48092,0.28770,-0.15690,-0.90480
12.6470,1.00000,1.00000,1.00000,1.00000,0.48092,0.28770,-0.15690,-0.90480
12.6630,1.00000,1.00000,1.00000,1.00000,0.48092,0.26960,-0.15420,-0.90820
12.6800,1.00000,1.00000,1.00000,1.00000,0.48218,0.27180,-0.14570,-0.90480
12.6970,1.00000,1.00000,1.00000,1.00000,0.48218,0.27180,-0.14570,-0.90480
12.7140,1.00000,1.00000,1.00000,1.00000,0.48218,0.27180,-0.14570,-0.90480
12.7320,1.00000,1.00000,1.00000,1.00000,0.48312,0.28080,-0.15760,-0.91960
12.7480,1.00000,1.00000,1.00000,1.00000,0.48312,0.28080,-0.15760,-0.91960
12.7640,1.00000,1.00000,1.00000,1.00000,0.48312,0.28080,-0.15760,-0.91960
12.7800,1.00000,1.00000,1.00000,1.00000,0.48374,0.30060,-0.17840,-0.92160
12.7970,1.00000,1.00000,1.00000,1.00000,0.48500,0.29520,-0.19180,-0.92670
12.8130,1.00000,1.00000,1.00000,1.00000,0.48500,0.29520,-0.19180,-0.92670
12.8290,1.00000,1.00000,1.00000,1.00000,0.48500,0.29520,-0.19180,-0.92670
12.8460,1.00000,1.00000,1.00000,1.00000,0.48249,0.28350,-0.16130,-0.91650
12.8620,1.00000,1.00000,1.00000,1.00000,0.48249,0.28350,-0.16130,-0.91650
12.8790,1.00000,1.00000,1.00000,1.00000,0.48249,0.28350,-0.16130,-0.91650
12.8950,1.00000,1.00000,1.00000,1.00000,0.48500,0.28160,-0.14810,-0.92480
12.9120,1.00000,1.00000,1.00000,1.00000,0.48500,0.28160,-0.14810,-0.92480
12.9290,1.00000,1.00000,1.00000,1.00000,0.48500,0.28160,-0.14810,-0.92480
12.9450,1.00000,1.00000,1.00000,1.00000,0.48500,0.28160,-0.14810,-0.92480
12.9610,1.00000,1.00000,1.00000,1.00000,0.48437,0.28670,-0.15710,-0.91990
12.9780,1.00000,1.00000,1.00000,1.00000,0.48845,0.28350,-0.15320,-0.91550
12.9940,1.00000,1.00000,1.00000,1.00000,0.48845,0.28350,-0.15320,-0.91550
13.0100,1.00000,1.00000,1.00000,1.00000,0.48845,0.28350,-0.15320,-0.91550
13.0270,1.00000,1.00000,1.00000,1.00000,0.48876,0.28770,-0.19420,-0.94310
13.0430,1.00000,1.00000,1.00000,1.00000,0.48876,0.28770,-0.19420,-0.94310
13.0590,1.00000,1.00000,1.00000,1.00000,0.48876,0.28770,-0.19420,-0.94310
13.0750,1.00000,1.00000,1.00000,1.00000,0.49002,0.29330,-0.19200,-0.92770
13.0920,1.00000,1.00000,1.00000,1.00000,0.48970,0.27910,-0.16490,-0.92400
13.1090,1.00000,1.00000,1.00000,1.00000,0.48970,0.27910,-0.16490,-0.92400
13.1250,1.00000,1.00000,1.00000,1.00000,0.48970,0.27910,-0.16490,-0.92400
13.1410,1.00000,1.00000,1.00000,1.00000,0.49253,0.29430,-0.15300,-0.92310
13.1580,1.00000,1.00000,1.00000,1.00000,0.49504,0.29890,-0.15100,-0.92090
13.1740,1.00000,1.00000,1.00000,1.00000,0.49504,0.29890,-0.15100,-0.92090
13.1910,1.00000,1.00000,1.00000,1.00000,0.49504,0.29890,-0.15100,-0.92090
13.2070,1.00000,1.00000,1.00000,1.00000,0.49660,0.27470,-0.18520,-0.90230
13.2230,1.00000,1.00000,1.00000,1.00000,0.49660,0.27470,-0.18520,-0.90230
13.2390,1.00000,1.00000,1.00000,1.00000,0.49660,0.27470,-0.18520,-0.90230
13.2560,1.00000,1.00000,1.00000,1.00000,0.49441,0.27130,-0.16130,-0.90430
13.2720,1.00000,1.00000,1.00000,1.00000,0.49252,0.27180,-0.15010,-0.89790
13.2880,1.00000,1.00000,1.00000,1.00000,0.49252,0.27180,-0.15010,-0.89790
13.3040,1.00000,1.00000,1.00000,1.00000,0.49252,0.27180,-0.15010,-0.89790
13.3210,1.00000,1.00000,1.00000,1.00000,0.49252,0.27180,-0.15010,-0.89790
13.3380,1.00000,1.00000,1.00000,1.00000,0.49252,0.27180,-0.15010,-0.89790
13.3540,1.00000,1.00000,1.00000,1.00000,0.49252,0.27180,-0.15010,-0.89790
13.3700,1.00000,1.00000,1.00000,1.00000,0.49252,0.27180,-0.15010,-0.89790
13.3870,1.00000,1.00000,1.00000,1.00000,0.49597,0.27380,-0.14880,-0.90480
13.4040,1.00000,1.00000,1.00000,1.00000,0.49659,0.26860,-0.16880,-0.91110
13.4210,1.00000,1.00000,1.00000,1.00000,0.49659,0.26860,-0.16880,-0.91110
13.4380,1.00000,1.00000,1.00000,1.00000,0.50462,0.25960,-0.15180,-0.91430
13.4550,1.00000,1.00000,1.00000,1.00000,0.50525,0.26740,-0.15130,-0.91040
13.4720,1.00000,1.00000,1.00000,1.00000,0.50525,0.26740,-0.15130,-0.91040
13.4880,1.00000,1.00000,1.00000,1.00000,0.50525,0.26740,-0.15130,-0.91040
13.5050,1.00000,1.00000,1.00000,1.00000,0.50525,0.26740,-0.15130,-0.91040
13.5210,1.00000,1.00000,1.00000,1.00000,0.50525,0.26740,-0.15130,-0.91040
13.5380,1.00000,1.00000,1.00000,1.00000,0.50525,0.26740,-0.15130,-0.91040
13.5560,1.00000,1.00000,1.00000,1.00000,0.50431,0.27650,-0.16230,-0.93180
13.5730,1.00000,1.00000,1.00000,1.00000,0.50808,0.28570,-0.17420,-0.94010
13.5890,1.00000,1.00000,1.00000,1.00000,0.50932,0.27860,-0.16400,-0.93430
13.6060,1.00000,1.00000,1.00000,1.00000,0.50932,0.27860,-0.16400,-0.93430
13.6230,1.00000,1.00000,1.00000,1.00000,0.51819,0.27550,-0.15350,-0.92890
13.6390,1.00000,1.00000,1.00000,1.00000,0.51819,0.27550,-0.15350,-0.92890
13.6560,1.00000,1.00000,1.00000,1.00000,0.51819,0.27550,-0.15350,-0.92890
13.6730,1.00000,1.00000,1.00000,1.00000,0.51819,0.27550,-0.15350,-0.92890
13.6900,1.00000,1.00000,1.00000,1.00000,0.51788,0.27940,-0.17200,-0.91770
13.7070,1.00000,1.00000,1.00000,1.00000,0.51788,0.27940,-0.17200,-0.91770
13.7250,1.00000,1.00000,1.00000,1.00000,0.51788,0.27940,-0.17200,-0.91770
13.7410,1.00000,1.00000,1.00000,1.00000,0.51850,0.28080,-0.14690,-0.91520
13.7570,1.00000,1.00000,1.00000,1.00000,0.51850,0.28080,-0.14690,-0.91520
13.7730,1.00000,1.00000,1.00000,1.00000,0.51850,0.28080,-0.14690,-0.91520
13.7890,1.00000,1.00000,1.00000,1.00000,0.51850,0.28080,-0.14690,-0.91520
13.8060,1.00000,1.00000,1.00000,1.00000,0.51016,0.27300,-0.16520,-0.90960
13.8230,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.8400,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.8560,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.8720,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.8890,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.9060,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.9220,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.9390,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.9560,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.9730,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
13.9900,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
14.0070,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
14.0240,1.00000,1.00000,1.00000,1.00000,0.50891,0.27300,-0.16980,-0.91430
14.0400,1.00000,1.00000,1.00000,1.00000,0.50983,0.28180,-0.16670,-0.92010
14.0570,1.00000,1.00000,1.00000,1.00000,0.50129,0.28740,-0.19230,-0.92400
14.0740,1.00000,1.00000,1.00000,1.00000,0.50253,0.28110,-0.14440,-0.92160
14.0900,1.00000,1.00000,1.00000,1.00000,0.50253,0.28110,-0.14440,-0.92160
14.1070,1.00000,1.00000,1.00000,1.00000,0.50253,0.28110,-0.14440,-0.92160
14.1240,1.00000,1.00000,1.00000,1.00000,0.50253,0.28110,-0.14440,-0.92160
14.1410,1.00000,1.00000,1.00000,1.00000,0.50253,0.28110,-0.14440,-0.92160
14.1570,1.00000,1.00000,1.00000,1.00000,0.50065,0.26960,-0.19150,-0.91890
14.1740,1.00000,1.00000,1.00000,1.00000,0.50221,0.27010,-0.15910,-0.91910
14.1900,1.00000,1.00000,1.00000,1.00000,0.50221,0.27010,-0.15910,-0.91910
14.2070,1.00000,1.00000,1.00000,1.00000,0.50221,0.27010,-0.15910,-0.91910
14.2240,1.00000,1.00000,1.00000,1.00000,0.50221,0.27010,-0.15910,-0.91910
14.2410,1.00000,1.00000,1.00000,1.00000,0.50221,0.27010,-0.15910,-0.91910
14.2570,1.00000,1.00000,1.00000,1.00000,0.50221,0.27010,-0.15910,-0.91910
14.2730,1.00000,1.00000,1.00000,1.00000,0.50221,0.27010,-0.15910,-0.91910
14.2900,1.00000,1.00000,1.00000,1.00000,0.50191,0.26570,-0.14980,-0.91600
14.3060,1.00000,1.00000,1.00000,1.00000,0.50191,0.26570,-0.14980,-0.91600
14.3230,1.00000,1.00000,1.00000,1.00000,0.50191,0.26570,-0.14980,-0.91600
14.3400,1.00000,1.00000,1.00000,1.00000,0.50191,0.26570,-0.14980,-0.91600
14.3560,1.00000,1.00000,1.00000,1.00000,0.50191,0.26570,-0.14980,-0.91600
14.3730,1.00000,1.00000,1.00000,1.00000,0.50191,0.26570,-0.14980,-0.91600
14.3910,1.00000,1.00000,1.00000,1.00000,0.50191,0.26570,-0.14980,-0.91600
14.4070,1.00000,1.00000,1.00000,1.00000,0.50035,0.28210,-0.17420,-0.92500
14.4240,1.00000,1.00000,1.00000,1.00000,0.50224,0.25840,-0.13620,-0.91550
14.4400,1.00000,1.00000,1.00000,1.00000,0.50224,0.26010,-0.14520,-0.91480
14.4570,1.00000,1.00000,1.00000,1.00000,0.50224,0.26010,-0.14520,-0.91480
14.4740,1.00000,1.00000,1.00000,1.00000,0.50224,0.26010,-0.14520,-0.91480
14.4900,1.00000,1.00000,1.00000,1.00000,0.50224,0.26010,-0.14520,-0.91480
14.5070,1.00000,1.00000,1.00000,1.00000,0.50224,0.26010,-0.14520,-0.91480
14.5230,1.00000,1.00000,1.00000,1.00000,0.50380,0.27620,-0.16470,-0.92210
14.5390,1.00000,1.00000,1.00000,1.00000,0.50505,0.26790,-0.15790,-0.92110
14.5560,1.00000,1.00000,1.00000,1.00000,0.50505,0.26790,-0.15790,-0.92110
14.5720,1.00000,1.00000,1.00000,1.00000,0.50505,0.26790,-0.15790,-0.92110
14.5880,1.00000,1.00000,1.00000,1.00000,0.50505,0.26790,-0.15790,-0.92110
14.6040,1.00000,1.00000,1.00000,1.00000,0.50505,0.26790,-0.15790,-0.92110
14.6200,1.00000,1.00000,1.00000,1.00000,0.50505,0.26790,-0.15790,-0.92110
14.6360,1.00000,1.00000,1.00000,1.00000,0.50568,0.26860,-0.15980,-0.92450
14.6530,1.00000,1.00000,1.00000,1.00000,0.50849,0.27740,-0.15690,-0.91670
14.6700,1.00000,1.00000,1.00000,1.00000,0.51223,0.27400,-0.15450,-0.93180
14.6860,1.00000,1.00000,1.00000,1.00000,0.51223,0.27400,-0.15450,-0.93180
14.7030,1.00000,1.00000,1.00000,1.00000,0.51223,0.27400,-0.15450,-0.93180
14.7200,1.00000,1.00000,1.00000,1.00000,0.51223,0.27400,-0.15450,-0.93180
14.7360,1.00000,1.00000,1.00000,1.00000,0.51223,0.27400,-0.15450,-0.93180
14.7520,1.00000,1.00000,1.00000,1.00000,0.51285,0.27740,-0.13860,-0.93400
14.7680,1.00000,1.00000,1.00000,1.00000,0.51535,0.27110,-0.13130,-0.93130
14.7840,1.00000,1.00000,1.00000,1.00000,0.51316,0.27160,-0.15370,-0.93450
14.8010,1.00000,1.00000,1.00000,1.00000,0.51316,0.27160,-0.15370,-0.93450
14.8170,1.00000,1.00000,1.00000,1.00000,0.51316,0.27160,-0.15370,-0.93450
14.8340,1.00000,1.00000,1.00000,1.00000,0.51316,0.27160,-0.15370,-0.93450
14.8510,1.00000,1.00000,1.00000,1.00000,0.51316,0.27160,-0.15370,-0.93450
14.8680,1.00000,1.00000,1.00000,1.00000,0.51316,0.27160,-0.15370,-0.93450
14.8840,1.00000,1.00000,1.00000,1.00000,0.51128,0.26790,-0.16030,-0.92890
14.9010,1.00000,1.00000,1.00000,1.00000,0.51128,0.26790,-0.16030,-0.92890
14.9170,1.00000,1.00000,1.00000,1.00000,0.51128,0.26790,-0.16030,-0.92890
14.9330,1.00000,1.00000,1.00000,1.00000,0.51065,0.27280,-0.15300,-0.92160
14.9500,1.00000,1.00000,1.00000,1.00000,0.50940,0.27180,-0.16100,-0.93210
14.9660,1.00000,1.00000,1.00000,1.00000,0.50940,0.27180,-0.16100,-0.93210
14.9820,1.00000,1.00000,1.00000,1.00000,0.50940,0.27180,-0.16100,-0.93210
14.9990,1.00000,1.00000,1.00000,1.00000,0.50972,0.27040,-0.14660,-0.92820
15.0170,1.00000,1.00000,1.00000,1.00000,0.50316,0.26300,-0.14130,-0.92230
15.0330,1.00000,1.00000,1.00000,1.00000,0.50440,0.26210,-0.13620,-0.92280
15.0490,1.00000,1.00000,1.00000,1.00000,0.50440,0.26210,-0.13620,-0.92280
15.0650,1.00000,1.00000,1.00000,1.00000,0.50190,0.26790,-0.17130,-0.92960
15.0810,1.00000,1.00000,1.00000,1.00000,0.50190,0.26790,-0.17130,-0.92960
15.0970,1.00000,1.00000,1.00000,1.00000,0.50190,0.26790,-0.17130,-0.92960
15.1130,1.00000,1.00000,1.00000,1.00000,0.50190,0.26790,-0.17130,-0.92960
15.1300,1.00000,1.00000,1.00000,1.00000,0.50721,0.26250,-0.13740,-0.92400
15.1470,1.00000,1.00000,1.00000,1.00000,0.50721,0.26250,-0.13740,-0.92400
15.1630,1.00000,1.00000,1.00000,1.00000,0.50721,0.26250,-0.13740,-0.92400
15.1800,1.00000,1.00000,1.00000,1.00000,0.50908,0.25520,-0.15930,-0.91990
15.1960,1.00000,1.00000,1.00000,1.00000,0.50846,0.25420,-0.15050,-0.91500
15.2130,1.00000,1.00000,1.00000,1.00000,0.50846,0.25420,-0.15050,-0.91500
15.2300,1.00000,1.00000,1.00000,1.00000,0.50846,0.25420,-0.15050,-0.91500
15.2470,1.00000,1.00000,1.00000,1.00000,0.51128,0.25910,-0.17060,-0.91740
15.2630,1.00000,1.00000,1.00000,1.00000,0.51128,0.25910,-0.17060,-0.91740
15.2800,1.00000,1.00000,1.00000,1.00000,0.51128,0.25910,-0.17060,-0.91740
15.2960,1.00000,1.00000,1.00000,1.00000,0.51190,0.26130,-0.16880,-0.91770
15.3130,1.00000,1.00000,1.00000,1.00000,0.51347,0.26250,-0.13320,-0.92330
15.3300,1.00000,1.00000,1.00000,1.00000,0.51347,0.26250,-0.13320,-0.92330
15.3460,1.00000,1.00000,1.00000,1.00000,0.51347,0.26250,-0.13320,-0.92330
15.3630,1.00000,1.00000,1.00000,1.00000,0.51222,0.26570,-0.13100,-0.92210
15.3800,1.00000,1.00000,1.00000,1.00000,0.51222,0.26570,-0.13100,-0.92210
15.3960,1.00000,1.00000,1.00000,1.00000,0.51222,0.26570,-0.13100,-0.92210
15.4120,1.00000,1.00000,1.00000,1.00000,0.51222,0.26570,-0.13100,-0.92210
15.4300,1.00000,1.00000,1.00000,1.00000,0.51723,0.28160,-0.14250,-0.94670
15.4470,1.00000,1.00000,1.00000,1.00000,0.51505,0.27060,-0.15420,-0.94230
15.4630,1.00000,1.00000,1.00000,1.00000,0.51505,0.27060,-0.15420,-0.94230
15.4800,1.00000,1.00000,1.00000,1.00000,0.51505,0.26520,-0.17300,-0.92990
15.4970,1.00000,1.00000,1.00000,1.00000,0.51505,0.26520,-0.17300,-0.92990
15.5130,1.00000,1.00000,1.00000,1.00000,0.51505,0.26520,-0.17300,-0.92990
15.5300,1.00000,1.00000,1.00000,1.00000,0.51505,0.26520,-0.17300,-0.92990
15.5460,1.00000,1.00000,1.00000,1.00000,0.51692,0.25030,-0.16350,-0.92550
15.5630,1.00000,1.00000,1.00000,1.00000,0.51692,0.25030,-0.16350,-0.92550
15.5790,1.00000,1.00000,1.00000,1.00000,0.51692,0.25030,-0.16350,-0.92550
