#,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
19.5900,-1.00000,0.85002,0.00000,0.82946,1.00000,0.23180,0.24670,-0.92060
19.6060,-1.00000,0.85003,0.00000,0.82299,1.00000,0.23300,0.23890,-0.91330
19.6220,-1.00000,0.85003,0.00000,0.80551,1.00000,0.22840,0.24770,-0.91400
19.6380,-1.00000,0.85003,0.00000,0.80551,1.00000,0.22840,0.24770,-0.91400
19.6540,-1.00000,0.85003,0.00000,0.80551,1.00000,0.22840,0.24770,-0.91400
19.6700,-1.00000,0.85003,0.00000,0.80162,1.00000,0.23080,0.24180,-0.91790
19.6860,-1.00000,0.84724,0.00000,0.80484,1.00000,0.22770,0.24160,-0.92230
19.7020,-1.00000,0.84724,0.00000,0.80484,1.00000,0.22770,0.24160,-0.92230
19.7180,-1.00000,0.84724,0.00000,0.80484,1.00000,0.22770,0.24160,-0.92230
19.7340,-1.00000,0.85377,0.00000,0.80673,1.00000,0.23130,0.24380,-0.91990
19.7510,-1.00000,0.85377,0.00000,0.80673,1.00000,0.23130,0.24380,-0.91990
19.7680,-1.00000,0.85377,0.00000,0.80673,1.00000,0.23130,0.24380,-0.91990
19.7850,-1.00000,0.85377,0.00000,0.80673,1.00000,0.23130,0.24380,-0.91990
19.8020,-1.00000,0.85097,0.00000,0.79895,1.00000,0.23400,0.24620,-0.91500
19.8190,-1.00000,0.85097,0.00000,0.79895,1.00000,0.23400,0.24620,-0.91500
19.8360,-1.00000,0.85097,0.00000,0.79895,1.00000,0.23400,0.24620,-0.91500
19.8530,-1.00000,0.85067,0.00000,0.80413,1.00000,0.23380,0.24330,-0.91840
19.8690,-1.00000,0.85067,0.00000,0.80413,1.00000,0.23380,0.24330,-0.91840
19.8860,-1.00000,0.85067,0.00000,0.80413,1.00000,0.23380,0.24330,-0.91840
19.9020,-1.00000,0.85067,0.00000,0.80413,1.00000,0.23380,0.24330,-0.91840
19.9180,-1.00000,0.84506,0.00000,0.81062,1.00000,0.22770,0.24230,-0.91110
19.9350,-1.00000,0.84226,0.00000,0.80739,1.00000,0.23010,0.24640,-0.91330
19.9520,-1.00000,0.84226,0.00000,0.80739,1.00000,0.23010,0.24640,-0.91330
19.9690,-1.00000,0.84256,0.00000,0.80871,1.00000,0.23180,0.24450,-0.92010
19.9860,-1.00000,0.84692,0.00000,0.80159,1.00000,0.23160,0.24080,-0.91910
20.0020,-1.00000,0.84692,0.00000,0.80159,1.00000,0.23160,0.24080,-0.91910
