time_s,Thumb,Index,Middle,Ring,Pinky
4.6230,-1.00000,-0.76371,-1.00000,-0.77206,-0.94234
4.6410,-1.00000,-0.76371,-1.00000,-0.77206,-0.94234
4.6580,-1.00000,-0.76371,-1.00000,-0.77206,-0.94234
4.6750,-1.00000,-0.70887,-0.98273,-0.72427,-0.88206
4.6930,-1.00000,-0.52576,-0.86957,-0.51081,-0.68854
4.7100,-1.00000,-0.40707,-0.77635,-0.34792,-0.54047
4.7280,-1.00000,-0.40707,-0.77635,-0.34792,-0.54047
4.7440,-1.00000,-0.36391,-0.73821,-0.28084,-0.49126
4.7610,-1.00000,-0.36391,-0.73821,-0.28084,-0.49126
4.7780,-1.00000,-0.36391,-0.73821,-0.28084,-0.49126
4.7940,-1.00000,-0.34372,-0.71501,-0.24557,-0.46209
4.8110,-1.00000,-0.31067,-0.65184,-0.16661,-0.40375
4.8270,-1.00000,-0.31067,-0.65184,-0.16661,-0.40375
4.8430,-1.00000,-0.31067,-0.65184,-0.16661,-0.40375
4.8610,-1.00000,-0.29041,-0.58536,-0.08570,-0.34254
4.8780,-1.00000,-0.29041,-0.58536,-0.08570,-0.34254
4.8940,-1.00000,-0.29041,-0.58536,-0.08570,-0.34254
4.9100,-1.00000,-0.29041,-0.58536,-0.08570,-0.34254
4.9270,-1.00000,-0.29041,-0.58536,-0.08570,-0.34254
4.9440,-1.00000,-0.29041,-0.58536,-0.08570,-0.34254
4.9610,-1.00000,-0.29041,-0.58536,-0.08570,-0.34254
4.9780,-1.00000,-0.27379,-0.54502,-0.04558,-0.29280
4.9940,-1.00000,-0.24427,-0.47407,0.05988,-0.17861
5.0100,-1.00000,-0.24427,-0.47407,0.05988,-0.17861
5.0270,-1.00000,-0.24427,-0.47407,0.05988,-0.17861
5.0430,-1.00000,-0.22260,-0.43942,0.13760,-0.09899
5.0600,-1.00000,-0.22260,-0.43942,0.13760,-0.09899
5.0770,-1.00000,-0.22260,-0.43942,0.13760,-0.09899
5.0930,-1.00000,-0.20968,-0.42234,0.17931,-0.05898
5.1100,-1.00000,-0.18340,-0.38370,0.28730,0.06740
5.1270,-1.00000,-0.18340,-0.38370,0.28730,0.06740
5.1440,-1.00000,-0.18340,-0.38370,0.28730,0.06740
