#,Thumb,Index,Middle,Ring,Pinky,ch15,ch16,ch17
14.7060,0.74011,0.63344,1.00000,0.93703,0.40451,0.34870,-0.10710,-0.90940
14.7220,0.73976,0.63344,1.00000,0.93236,0.40788,0.35230,-0.10860,-0.90870
14.7380,0.73976,0.63344,1.00000,0.93236,0.40788,0.35230,-0.10860,-0.90870
14.7540,0.74117,0.63419,1.00000,0.91861,0.40956,0.35750,-0.10370,-0.89840
14.7710,0.74400,0.63195,1.00000,0.91632,0.41082,0.35280,-0.10300,-0.88910
14.7870,0.74400,0.63195,1.00000,0.91632,0.41082,0.35280,-0.10300,-0.88910
14.8030,0.74400,0.63195,1.00000,0.91632,0.41082,0.35280,-0.10300,-0.88910
14.8190,0.73941,0.63270,1.00000,0.93122,0.40661,0.34380,-0.07930,-0.90550
14.8360,0.73906,0.63419,1.00000,0.92889,0.40577,0.33670,-0.06860,-0.90300
14.8530,0.73906,0.63419,1.00000,0.92889,0.40577,0.33670,-0.06860,-0.90300
14.8700,0.73906,0.63419,1.00000,0.92889,0.40577,0.33670,-0.06860,-0.90300
14.8870,0.74366,0.63493,1.00000,0.93349,0.40661,0.35480,-0.11740,-0.90940
14.9040,0.74366,0.63493,1.00000,0.93349,0.40661,0.35480,-0.11740,-0.90940
14.9200,0.74366,0.63493,1.00000,0.93349,0.40661,0.35480,-0.11740,-0.90940
14.9370,0.74083,0.63232,1.00000,0.92087,0.40828,0.34970,-0.09200,-0.91570
14.9540,0.74260,0.63307,1.00000,0.92080,0.41041,0.35600,-0.11440,-0.90060
14.9720,0.74260,0.63307,1.00000,0.92080,0.41041,0.35600,-0.11440,-0.90060
14.9880,0.74260,0.63307,1.00000,0.92080,0.41041,0.35600,-0.11440,-0.90060
15.0040,0.74578,0.62823,1.00000,0.90821,0.40873,0.35550,-0.08470,-0.91480
15.0200,0.74578,0.62823,1.00000,0.90821,0.40873,0.35550,-0.08470,-0.91480
15.0370,0.74578,0.62823,1.00000,0.90821,0.40873,0.35550,-0.08470,-0.91480
15.0540,0.74578,0.62823,1.00000,0.90821,0.40873,0.35550,-0.08470,-0.91480
15.0700,0.73694,0.62637,1.00000,0.91160,0.40536,0.36090,-0.10570,-0.90690
15.0860,0.73694,0.62637,1.00000,0.91160,0.40536,0.36090,-0.10570,-0.90690
15.1030,0.73694,0.62637,1.00000,0.91160,0.40536,0.36090,-0.10570,-0.90690
15.1200,0.74189,0.62525,1.00000,0.89673,0.40787,0.35110,-0.10130,-0.88890
15.1360,0.74189,0.62525,1.00000,0.89673,0.40787,0.35110,-0.10130,-0.88890
15.1520,0.74189,0.62525,1.00000,0.89673,0.40787,0.35110,-0.10130,-0.88890
15.1680,0.74189,0.62525,1.00000,0.89673,0.40787,0.35110,-0.10130,-0.88890
15.1840,0.73058,0.62040,1.00000,0.92103,0.40243,0.34260,-0.07050,-0.89550
15.2010,0.73058,0.62040,1.00000,0.92103,0.40243,0.34260,-0.07050,-0.89550
15.2170,0.73058,0.62040,1.00000,0.92103,0.40243,0.34260,-0.07050,-0.89550
15.2330,0.73130,0.61928,1.00000,0.93019,0.39992,0.34570,-0.10930,-0.88960
15.2500,0.72669,0.61853,1.00000,0.93133,0.40201,0.35230,-0.11390,-0.89840
15.2670,0.72669,0.61853,1.00000,0.93133,0.40201,0.35230,-0.11390,-0.89840
15.2840,0.72669,0.61853,1.00000,0.93133,0.40201,0.35230,-0.11390,-0.89840
15.3010,0.72210,0.61741,1.00000,0.94173,0.39822,0.34750,-0.10780,-0.90990
15.3180,0.72634,0.61666,1.00000,0.96492,0.40201,0.34890,-0.09610,-0.91090
15.3350,0.72634,0.61666,1.00000,0.96492,0.40201,0.34890,-0.09610,-0.91090
15.3510,0.72634,0.61666,1.00000,0.96492,0.40201,0.34890,-0.09610,-0.91090
15.3670,0.72491,0.61367,1.00000,0.96721,0.40075,0.35920,-0.11570,-0.90400
15.3830,0.72491,0.61367,1.00000,0.96721,0.40075,0.35920,-0.11570,-0.90400
15.3990,0.72491,0.61367,1.00000,0.96721,0.40075,0.35920,-0.11570,-0.90400
15.4150,0.72136,0.61629,1.00000,0.97301,0.39992,0.34480,-0.11050,-0.91160
15.4320,0.71958,0.61367,1.00000,0.98330,0.39191,0.34380,-0.09830,-0.89160
15.4480,0.71958,0.61367,1.00000,0.98330,0.39191,0.34380,-0.09830,-0.89160
15.4650,0.71958,0.61367,1.00000,0.98330,0.39191,0.34380,-0.09830,-0.89160
15.4810,0.72205,0.61291,1.00000,0.97987,0.39317,0.34770,-0.10080,-0.89500
15.4980,0.72205,0.61291,1.00000,0.97987,0.39317,0.34770,-0.10080,-0.89500
15.5150,0.72205,0.61291,1.00000,0.97987,0.39317,0.34770,-0.10080,-0.89500
15.5340,0.72772,0.60693,1.00000,0.98103,0.39610,0.35110,-0.11370,-0.90990
15.5510,0.73338,0.60505,1.00000,0.96592,0.39189,0.34400,-0.08710,-0.90570
15.5680,0.73338,0.60505,1.00000,0.96592,0.39189,0.34400,-0.08710,-0.90570
15.5860,0.73338,0.60505,1.00000,0.96592,0.39189,0.34400,-0.08710,-0.90570
15.6020,0.73195,0.60281,1.00000,0.97049,0.39022,0.35010,-0.09350,-0.90670
15.6190,0.73195,0.60281,1.00000,0.97049,0.39022,0.35010,-0.09350,-0.90670
15.6360,0.73195,0.60281,1.00000,0.97049,0.39022,0.35010,-0.09350,-0.90670
15.6530,0.73195,0.60281,1.00000,0.97049,0.39022,0.35010,-0.09350,-0.90670
15.6700,0.73621,0.59570,1.00000,0.94389,0.39316,0.35210,-0.09540,-0.91940
15.6870,0.73621,0.59570,1.00000,0.94389,0.39316,0.35210,-0.09540,-0.91940
15.7030,0.73621,0.59570,1.00000,0.94389,0.39316,0.35210,-0.09540,-0.91940
15.7190,0.74189,0.59384,1.00000,0.94044,0.39485,0.35890,-0.09660,-0.91260
15.7360,0.73977,0.59384,1.00000,0.94159,0.39276,0.35500,-0.10350,-0.91400
15.7520,0.73977,0.59384,1.00000,0.94159,0.39276,0.35500,-0.10350,-0.91400
15.7680,0.73977,0.59384,1.00000,0.94159,0.39276,0.35500,-0.10350,-0.91400
15.7840,0.74047,0.59197,1.00000,0.93810,0.39571,0.34890,-0.10640,-0.92040
15.8020,0.74047,0.59197,1.00000,0.93810,0.39571,0.34890,-0.10640,-0.92040
15.8180,0.74047,0.59197,1.00000,0.93810,0.39571,0.34890,-0.10640,-0.92040
15.8350,0.74366,0.59084,1.00000,0.92893,0.39487,0.34360,-0.09860,-0.90890
15.8520,0.74294,0.58935,1.00000,0.93349,0.39950,0.33140,-0.09130,-0.89670
15.8680,0.73940,0.59010,1.00000,0.93468,0.40288,0.33450,-0.09150,-0.89400
15.8850,0.73940,0.59010,1.00000,0.93468,0.40288,0.33450,-0.09150,-0.89400
15.9020,0.73478,0.59045,1.00000,0.92896,0.40497,0.34990,-0.10470,-0.90260
15.9190,0.73478,0.59045,1.00000,0.92896,0.40497,0.34990,-0.10470,-0.90260
15.9360,0.73478,0.59045,1.00000,0.92896,0.40497,0.34990,-0.10470,-0.90260
15.9530,0.73478,0.59045,1.00000,0.92896,0.40497,0.34990,-0.10470,-0.90260
15.9690,0.73231,0.59156,1.00000,0.93130,0.40327,0.34010,-0.12080,-0.88860
15.9860,0.73231,0.59156,1.00000,0.93130,0.40327,0.34010,-0.12080,-0.88860
16.0020,0.73231,0.59156,1.00000,0.93130,0.40327,0.34010,-0.12080,-0.88860
16.0180,0.73655,0.59155,1.00000,0.93359,0.40788,0.33940,-0.10660,-0.89620
16.0340,0.73655,0.59155,1.00000,0.93359,0.40788,0.33940,-0.10660,-0.89620
16.0500,0.73655,0.59155,1.00000,0.93359,0.40788,0.33940,-0.10660,-0.89620
16.0670,0.73655,0.59155,1.00000,0.93359,0.40788,0.33940,-0.10660,-0.89620
16.0830,0.72595,0.59268,1.00000,0.94730,0.40621,0.34260,-0.07200,-0.90910
16.1010,0.72595,0.59268,1.00000,0.94730,0.40621,0.34260,-0.07200,-0.90910
16.1170,0.72595,0.59268,1.00000,0.94730,0.40621,0.34260,-0.07200,-0.90910
16.1340,0.72737,0.59156,1.00000,0.94273,0.40663,0.36040,-0.09660,-0.91720
16.1500,0.73057,0.58670,1.00000,0.93700,0.40957,0.36040,-0.10390,-0.92430
16.1660,0.73057,0.58670,1.00000,0.93700,0.40957,0.36040,-0.10390,-0.92430
16.1830,0.73057,0.58670,1.00000,0.93700,0.40957,0.36040,-0.10390,-0.92430
16.2010,0.73769,0.58745,1.00000,0.94846,0.40914,0.33890,-0.07220,-0.90790
16.2170,0.73769,0.58745,1.00000,0.94846,0.40914,0.33890,-0.07220,-0.90790
16.2340,0.73769,0.58745,1.00000,0.94846,0.40914,0.33890,-0.07220,-0.90790
16.2500,0.73769,0.58745,1.00000,0.94846,0.40914,0.33890,-0.07220,-0.90790
16.2670,0.73769,0.58746,1.00000,0.95190,0.40958,0.34870,-0.11000,-0.90740
16.2830,0.73769,0.58746,1.00000,0.95190,0.40958,0.34870,-0.11000,-0.90740
16.3000,0.73769,0.58746,1.00000,0.95190,0.40958,0.34870,-0.11000,-0.90740
16.3170,0.73344,0.58410,1.00000,0.94953,0.41335,0.32450,-0.09860,-0.91990
16.3340,0.73096,0.58635,1.00000,0.94953,0.41168,0.34160,-0.10570,-0.89790
16.3510,0.73096,0.58635,1.00000,0.94953,0.41168,0.34160,-0.10570,-0.89790
16.3670,0.73096,0.58635,1.00000,0.94953,0.41168,0.34160,-0.10570,-0.89790
16.3830,0.72491,0.59046,1.00000,0.94837,0.40538,0.33330,-0.08690,-0.90300
16.4000,0.72597,0.58971,1.00000,0.95305,0.40496,0.33430,-0.07490,-0.90570
16.4170,0.72597,0.58971,1.00000,0.95305,0.40496,0.33430,-0.07490,-0.90570
16.4330,0.72384,0.59121,1.00000,0.95533,0.40454,0.33600,-0.09520,-0.90790
16.4500,0.72384,0.59121,1.00000,0.95533,0.40454,0.33600,-0.09520,-0.90790
16.4660,0.72384,0.59121,1.00000,0.95533,0.40454,0.33600,-0.09520,-0.90790
16.4830,0.72384,0.59121,1.00000,0.95533,0.40454,0.33600,-0.09520,-0.90790
16.5000,0.72313,0.59010,1.00000,0.95185,0.39401,0.34180,-0.09780,-0.90040
16.5170,0.72985,0.58898,1.00000,0.95070,0.39105,0.33380,-0.11810,-0.88620
16.5330,0.72985,0.58898,1.00000,0.95070,0.39105,0.33380,-0.11810,-0.88620
16.5500,0.72985,0.58898,1.00000,0.95070,0.39105,0.33380,-0.11810,-0.88620
16.5660,0.72525,0.58747,1.00000,0.95527,0.39063,0.33530,-0.09350,-0.90080
16.5830,0.72525,0.58747,1.00000,0.95527,0.39063,0.33530,-0.09350,-0.90080
16.5990,0.72525,0.58747,1.00000,0.95527,0.39063,0.33530,-0.09350,-0.90080
16.6160,0.73163,0.58747,1.00000,0.95994,0.38896,0.34230,-0.09880,-0.91230
16.6330,0.73092,0.59159,1.00000,0.95426,0.38307,0.34500,-0.11910,-0.91650
16.6500,0.73092,0.59159,1.00000,0.95426,0.38307,0.34500,-0.11910,-0.91650
16.6660,0.73092,0.59159,1.00000,0.95426,0.38307,0.34500,-0.11910,-0.91650
16.6820,0.73519,0.58747,1.00000,0.96226,0.38432,0.33620,-0.06780,-0.93040
16.6990,0.73519,0.58747,1.00000,0.96226,0.38432,0.33620,-0.06780,-0.93040
16.7160,0.73519,0.58747,1.00000,0.96226,0.38432,0.33620,-0.06780,-0.93040
16.7320,0.73519,0.58747,1.00000,0.96226,0.38432,0.33620,-0.06780,-0.93040
16.7480,0.73447,0.58560,1.00000,0.96812,0.39568,0.34670,-0.10640,-0.91090
16.7650,0.73447,0.58560,1.00000,0.96812,0.39568,0.34670,-0.10640,-0.91090
16.7810,0.73447,0.58560,1.00000,0.96812,0.39568,0.34670,-0.10640,-0.91090
16.7970,0.72666,0.58859,1.00000,0.96470,0.39233,0.34890,-0.10370,-0.91230
16.8140,0.72064,0.59047,1.00000,0.97496,0.38981,0.35480,-0.11520,-0.90890
16.8300,0.72064,0.59047,1.00000,0.97496,0.38981,0.35480,-0.11520,-0.90890
16.8470,0.72064,0.59047,1.00000,0.97496,0.38981,0.35480,-0.11520,-0.90890
16.8640,0.72028,0.58934,1.00000,0.97029,0.39319,0.34670,-0.11470,-0.90890
16.8800,0.72028,0.58934,1.00000,0.97029,0.39319,0.34670,-0.11470,-0.90890
16.8960,0.72028,0.58934,1.00000,0.97029,0.39319,0.34670,-0.11470,-0.90890
16.9120,0.72028,0.58934,1.00000,0.97029,0.39319,0.34670,-0.11470,-0.90890
16.9290,0.71285,0.58972,1.00000,0.99097,0.37633,0.33960,-0.11300,-0.90280
16.9460,0.71498,0.58110,1.00000,1.00000,0.37886,0.34160,-0.10000,-0.90130
16.9620,0.71498,0.58110,1.00000,1.00000,0.37886,0.34160,-0.10000,-0.90130
16.9790,0.71852,0.58035,1.00000,0.98751,0.37803,0.33870,-0.10370,-0.91160
16.9960,0.71852,0.58035,1.00000,0.98751,0.37803,0.33870,-0.10370,-0.91160
17.0130,0.71852,0.58035,1.00000,0.98751,0.37803,0.33870,-0.10370,-0.91160
17.0290,0.71852,0.58035,1.00000,0.98751,0.37803,0.33870,-0.10370,-0.91160
17.0450,0.70931,0.58521,1.00000,0.99779,0.37004,0.33700,-0.08860,-0.91130
17.0620,0.70931,0.58521,1.00000,0.99779,0.37004,0.33700,-0.08860,-0.91130
17.0780,0.70931,0.58521,1.00000,0.99779,0.37004,0.33700,-0.08860,-0.91130
17.0940,0.70859,0.58521,1.00000,1.00000,0.36709,0.34230,-0.09910,-0.92160
17.1100,0.70788,0.58371,1.00000,0.98523,0.36456,0.35500,-0.12130,-0.92060
17.1260,0.70788,0.58371,1.00000,0.98523,0.36456,0.35500,-0.12130,-0.92060
17.1430,0.70788,0.58371,1.00000,0.98523,0.36456,0.35500,-0.12130,-0.92060
17.1590,0.70541,0.58333,1.00000,0.98422,0.36920,0.33770,-0.08080,-0.89790
17.1760,0.70575,0.58221,1.00000,0.96568,0.37342,0.33210,-0.10390,-0.91110
17.1930,0.70575,0.58221,1.00000,0.96568,0.37342,0.33210,-0.10390,-0.91110
17.2100,0.70575,0.58221,1.00000,0.96568,0.37342,0.33210,-0.10390,-0.91110
17.2260,0.70114,0.58295,1.00000,0.95427,0.37511,0.32840,-0.09590,-0.89230
17.2420,0.70114,0.58295,1.00000,0.95427,0.37511,0.32840,-0.09590,-0.89230
17.2580,0.70114,0.58295,1.00000,0.95427,0.37511,0.32840,-0.09590,-0.89230
17.2740,0.70539,0.58632,1.00000,0.95084,0.37552,0.32840,-0.09200,-0.89960
17.2910,0.69937,0.58745,1.00000,0.94854,0.37593,0.34160,-0.10250,-0.90430
17.3080,0.69937,0.58745,1.00000,0.94854,0.37593,0.34160,-0.10250,-0.90430
17.3240,0.69937,0.58745,1.00000,0.94854,0.37593,0.34160,-0.10250,-0.90430
17.3410,0.70221,0.58895,1.00000,0.94739,0.37719,0.33500,-0.10440,-0.90350
17.3570,0.70221,0.58895,1.00000,0.94739,0.37719,0.33500,-0.10440,-0.90350
17.3740,0.70221,0.58895,1.00000,0.94739,0.37719,0.33500,-0.10440,-0.90350
17.3910,0.70221,0.58895,1.00000,0.94739,0.37719,0.33500,-0.10440,-0.90350
17.4070,0.70966,0.57247,1.00000,0.95199,0.37383,0.32960,-0.08340,-0.90430
17.4230,0.71390,0.57883,1.00000,0.95775,0.37720,0.33820,-0.12740,-0.90940
17.4390,0.71390,0.57883,1.00000,0.95775,0.37720,0.33820,-0.12740,-0.90940
17.4550,0.71390,0.57883,1.00000,0.95775,0.37720,0.33820,-0.12740,-0.90940
17.4710,0.70964,0.58033,1.00000,0.97485,0.37425,0.32620,-0.10780,-0.91650
17.4880,0.70964,0.58033,1.00000,0.97485,0.37425,0.32620,-0.10780,-0.91650
17.5040,0.70964,0.58033,1.00000,0.97485,0.37425,0.32620,-0.10780,-0.91650
17.5200,0.70786,0.58033,1.00000,0.99565,0.37383,0.34330,-0.10780,-0.91670
17.5360,0.70786,0.58033,1.00000,0.99565,0.37383,0.34330,-0.10780,-0.91670
17.5520,0.70786,0.58033,1.00000,0.99565,0.37383,0.34330,-0.10780,-0.91670
17.5680,0.70786,0.58033,1.00000,0.99565,0.37383,0.34330,-0.10780,-0.91670
17.5840,0.70752,0.57733,1.00000,1.00000,0.37090,0.33480,-0.09910,-0.91790
17.6000,0.70680,0.58294,1.00000,1.00000,0.36963,0.34040,-0.12030,-0.90080
17.6160,0.70680,0.58294,1.00000,1.00000,0.36963,0.34040,-0.12030,-0.90080
17.6320,0.70680,0.58257,1.00000,1.00000,0.36879,0.33960,-0.12270,-0.88790
17.6480,0.70504,0.58556,1.00000,1.00000,0.36794,0.32840,-0.09470,-0.89910
17.6640,0.70504,0.58556,1.00000,1.00000,0.36794,0.32840,-0.09470,-0.89910
17.6810,0.70504,0.58556,1.00000,1.00000,0.36794,0.32840,-0.09470,-0.89910
17.6980,0.70399,0.58857,1.00000,1.00000,0.36793,0.32570,-0.11640,-0.88960
17.7140,0.70754,0.58520,1.00000,1.00000,0.37046,0.31740,-0.11690,-0.89600
17.7310,0.70754,0.58520,1.00000,1.00000,0.37046,0.31740,-0.11690,-0.89600
17.7480,0.70754,0.58520,1.00000,1.00000,0.37046,0.31740,-0.11690,-0.89600
17.7640,0.70647,0.58031,1.00000,0.99434,0.36541,0.33090,-0.09610,-0.91110
17.7810,0.70896,0.57957,1.00000,0.97366,0.36541,0.33530,-0.11200,-0.91870
17.7970,0.70896,0.57957,1.00000,0.97366,0.36541,0.33530,-0.11200,-0.91870
17.8140,0.70967,0.58182,1.00000,0.96682,0.36836,0.34360,-0.09780,-0.90940
17.8310,0.70718,0.58518,1.00000,0.96682,0.36794,0.35090,-0.10980,-0.90910
17.8470,0.70718,0.58518,1.00000,0.96682,0.36794,0.35090,-0.10980,-0.90910
17.8640,0.70718,0.58518,1.00000,0.96682,0.36794,0.35090,-0.10980,-0.90910
17.8800,0.70575,0.58332,1.00000,0.96101,0.36288,0.34750,-0.10880,-0.91570
17.8970,0.70859,0.57396,1.00000,0.95759,0.35952,0.34770,-0.11080,-0.90600
17.9140,0.70859,0.57396,1.00000,0.95759,0.35952,0.34770,-0.11080,-0.90600
17.9300,0.70859,0.57396,1.00000,0.95759,0.35952,0.34770,-0.11080,-0.90600
17.9470,0.70467,0.57546,1.00000,0.95874,0.35489,0.33140,-0.09760,-0.90870
17.9640,0.70467,0.57546,1.00000,0.95874,0.35489,0.33140,-0.09760,-0.90870
17.9800,0.70467,0.57546,1.00000,0.95874,0.35489,0.33140,-0.09760,-0.90870
17.9970,0.70714,0.57247,1.00000,0.96574,0.35363,0.33600,-0.10760,-0.91230
18.0140,0.70075,0.57660,1.00000,0.97733,0.35658,0.32990,-0.10960,-0.91110
18.0310,0.70075,0.57660,1.00000,0.97733,0.35658,0.32990,-0.10960,-0.91110
18.0470,0.70075,0.57660,1.00000,0.97733,0.35658,0.32990,-0.10960,-0.91110
18.0650,0.70112,0.57247,1.00000,0.98872,0.35448,0.32790,-0.08080,-0.91180
18.0810,0.70112,0.57247,1.00000,0.98872,0.35448,0.32790,-0.08080,-0.91180
18.0970,0.70112,0.57247,1.00000,0.98872,0.35448,0.32790,-0.08080,-0.91180
18.1150,0.70182,0.57360,1.00000,0.98862,0.35237,0.33700,-0.10100,-0.90620
18.1310,0.69579,0.56722,1.00000,0.99333,0.35235,0.33940,-0.10490,-0.90620
18.1470,0.69579,0.56722,1.00000,0.99333,0.35235,0.33940,-0.10490,-0.90620
18.1630,0.69579,0.56722,1.00000,0.99333,0.35235,0.33940,-0.10490,-0.90620
18.1790,0.69580,0.56234,1.00000,1.00000,0.35614,0.34620,-0.11300,-0.91890
18.1960,0.69580,0.56234,1.00000,1.00000,0.35614,0.34620,-0.11300,-0.91890
18.2120,0.69580,0.56234,1.00000,1.00000,0.35614,0.34620,-0.11300,-0.91890
18.2290,0.69580,0.56234,1.00000,1.00000,0.35614,0.34620,-0.11300,-0.91890
18.2450,0.69617,0.56459,1.00000,1.00000,0.36246,0.33720,-0.12130,-0.90840
18.2620,0.69617,0.56459,1.00000,1.00000,0.36246,0.33720,-0.12130,-0.90840
18.2790,0.69617,0.56459,1.00000,1.00000,0.36246,0.33720,-0.12130,-0.90840
18.2960,0.69477,0.56084,1.00000,1.00000,0.35867,0.32700,-0.07830,-0.88990
18.3120,0.69334,0.56159,1.00000,1.00000,0.35867,0.32740,-0.08150,-0.88990
18.3290,0.69334,0.56159,1.00000,1.00000,0.35867,0.32740,-0.08150,-0.88990
18.3460,0.69334,0.56159,1.00000,1.00000,0.35867,0.32740,-0.08150,-0.88990
18.3630,0.69263,0.56159,1.00000,1.00000,0.35867,0.32960,-0.10690,-0.90450
18.3800,0.69263,0.56159,1.00000,1.00000,0.35867,0.32960,-0.10690,-0.90450
18.3960,0.69263,0.56159,1.00000,1.00000,0.35867,0.32960,-0.10690,-0.90450
18.4130,0.69263,0.56159,1.00000,1.00000,0.35867,0.32960,-0.10690,-0.90450
18.4300,0.69086,0.56460,1.00000,1.00000,0.35278,0.35110,-0.09960,-0.91570
18.4460,0.69086,0.56460,1.00000,1.00000,0.35278,0.35110,-0.09960,-0.91570
18.4630,0.69086,0.56460,1.00000,1.00000,0.35278,0.35110,-0.09960,-0.91570
18.4810,0.68339,0.56835,1.00000,1.00000,0.34857,0.34280,-0.09370,-0.91520
18.4980,0.68339,0.56835,1.00000,1.00000,0.34857,0.34280,-0.09370,-0.91520
18.5140,0.68339,0.56835,1.00000,1.00000,0.34857,0.34280,-0.09370,-0.91520
18.5310,0.68339,0.56835,1.00000,1.00000,0.34857,0.34280,-0.09370,-0.91520
18.5480,0.67840,0.56498,1.00000,1.00000,0.35195,0.34280,-0.10690,-0.90840
18.5650,0.67840,0.56498,1.00000,1.00000,0.35195,0.34280,-0.10690,-0.90840
18.5820,0.67840,0.56498,1.00000,1.00000,0.35195,0.34280,-0.10690,-0.90840
18.5990,0.68088,0.56423,1.00000,1.00000,0.35237,0.34310,-0.11220,-0.91090
18.6160,0.68088,0.56423,1.00000,1.00000,0.35237,0.34310,-0.11220,-0.91090
18.6320,0.68088,0.56423,1.00000,1.00000,0.35237,0.34310,-0.11220,-0.91090
18.6490,0.68088,0.56423,1.00000,1.00000,0.35237,0.34310,-0.11220,-0.91090
18.6650,0.68194,0.55860,1.00000,1.00000,0.35066,0.33650,-0.10270,-0.89260
18.6820,0.68194,0.55860,1.00000,1.00000,0.35066,0.33650,-0.10270,-0.89260
18.6980,0.68194,0.55860,1.00000,1.00000,0.35066,0.33650,-0.10270,-0.89260
18.7150,0.68017,0.55747,1.00000,1.00000,0.35107,0.32280,-0.10390,-0.90350
18.7310,0.68621,0.55559,1.00000,1.00000,0.35445,0.32870,-0.10980,-0.89940
18.7470,0.68621,0.55559,1.00000,1.00000,0.35445,0.32870,-0.10980,-0.89940
18.7640,0.68621,0.55559,1.00000,1.00000,0.35445,0.32870,-0.10980,-0.89940
18.7810,0.68550,0.55371,1.00000,1.00000,0.35402,0.32260,-0.07300,-0.90160
18.7980,0.69012,0.55033,1.00000,1.00000,0.36203,0.33060,-0.09930,-0.92230
18.8150,0.69012,0.55033,1.00000,1.00000,0.36203,0.33060,-0.09930,-0.92230
18.8310,0.69012,0.55033,1.00000,1.00000,0.36203,0.33060,-0.09930,-0.92230
18.8480,0.69226,0.54771,1.00000,1.00000,0.35571,0.33990,-0.07050,-0.91600
18.8640,0.69226,0.54771,1.00000,1.00000,0.35571,0.33990,-0.07050,-0.91600
18.8810,0.69226,0.54771,1.00000,1.00000,0.35571,0.33990,-0.07050,-0.91600
18.8990,0.69370,0.54695,1.00000,1.00000,0.35990,0.34310,-0.11320,-0.91110
18.9160,0.69406,0.54733,1.00000,1.00000,0.36412,0.34180,-0.11320,-0.90990
18.9320,0.69406,0.54733,1.00000,1.00000,0.36412,0.34180,-0.11320,-0.90990
18.9490,0.69406,0.54733,1.00000,1.00000,0.36412,0.34180,-0.11320,-0.90990
18.9650,0.69512,0.55110,1.00000,1.00000,0.36836,0.34210,-0.10640,-0.90720
18.9810,0.69512,0.55110,1.00000,1.00000,0.36836,0.34210,-0.10640,-0.90720
18.9980,0.69512,0.55110,1.00000,1.00000,0.36836,0.34210,-0.10640,-0.90720
19.0150,0.69512,0.55110,1.00000,1.00000,0.36794,0.34280,-0.10320,-0.90010
19.0320,0.69512,0.55110,1.00000,1.00000,0.36794,0.34280,-0.10320,-0.90010
19.0490,0.69512,0.55110,1.00000,1.00000,0.36794,0.34280,-0.10320,-0.90010
19.0650,0.69512,0.55110,1.00000,1.00000,0.36794,0.34280,-0.10320,-0.90010
19.0810,0.68978,0.56602,1.00000,1.00000,0.36288,0.33380,-0.10980,-0.90670
19.0980,0.69226,0.56601,1.00000,1.00000,0.36160,0.33720,-0.08740,-0.90010
19.1150,0.69226,0.56601,1.00000,1.00000,0.36160,0.33720,-0.08740,-0.90010
19.1320,0.69226,0.56601,1.00000,1.00000,0.36160,0.33720,-0.08740,-0.90010
19.1480,0.69652,0.56639,1.00000,1.00000,0.36581,0.32870,-0.08860,-0.90720
19.1640,0.69652,0.56639,1.00000,1.00000,0.36581,0.32870,-0.08860,-0.90720
19.1800,0.69652,0.56639,1.00000,1.00000,0.36581,0.32870,-0.08860,-0.90720
19.1970,0.69653,0.56451,1.00000,1.00000,0.36498,0.34010,-0.10910,-0.90790
19.2140,0.69510,0.56075,1.00000,1.00000,0.35993,0.31210,-0.08740,-0.92450
19.2310,0.69510,0.56075,1.00000,1.00000,0.35993,0.31210,-0.08740,-0.92450
19.2480,0.69510,0.56075,1.00000,1.00000,0.35993,0.31210,-0.08740,-0.92450
19.2650,0.69296,0.55925,1.00000,1.00000,0.35360,0.34870,-0.13420,-0.90770
19.2820,0.69296,0.55925,1.00000,1.00000,0.35360,0.34870,-0.13420,-0.90770
19.2980,0.69296,0.55925,1.00000,1.00000,0.35360,0.34870,-0.13420,-0.90770
19.3160,0.68942,0.56000,1.00000,1.00000,0.34939,0.32700,-0.09420,-0.92790
19.3330,0.68658,0.54922,1.00000,1.00000,0.34729,0.34260,-0.09390,-0.91010
19.3490,0.68658,0.54922,1.00000,1.00000,0.34729,0.34260,-0.09390,-0.91010
19.3660,0.68658,0.54922,1.00000,1.00000,0.34729,0.34260,-0.09390,-0.91010
19.3830,0.69048,0.54397,1.00000,1.00000,0.35024,0.33820,-0.10370,-0.90890
19.3990,0.69048,0.54397,1.00000,1.00000,0.35024,0.33820,-0.10370,-0.90890
19.4160,0.69048,0.54397,1.00000,1.00000,0.35024,0.33820,-0.10370,-0.90890
19.4330,0.68658,0.54810,1.00000,1.00000,0.34982,0.32400,-0.09610,-0.90670
19.4490,0.68126,0.55073,1.00000,1.00000,0.34898,0.33840,-0.11440,-0.90380
19.4660,0.68126,0.55073,1.00000,1.00000,0.34898,0.33840,-0.11440,-0.90380
19.4820,0.68126,0.55073,1.00000,1.00000,0.34898,0.33840,-0.11440,-0.90380
19.4990,0.67983,0.55485,1.00000,1.00000,0.34729,0.33180,-0.07340,-0.91770
19.5160,0.67983,0.55485,1.00000,1.00000,0.34729,0.33180,-0.07340,-0.91770
19.5320,0.67983,0.55485,1.00000,1.00000,0.34729,0.33180,-0.07340,-0.91770
19.5490,0.67983,0.55485,1.00000,1.00000,0.34729,0.33180,-0.07340,-0.91770
19.5660,0.68337,0.55185,1.00000,1.00000,0.35277,0.33430,-0.11790,-0.90480
19.5820,0.68337,0.55185,1.00000,1.00000,0.35277,0.33430,-0.11790,-0.90480
19.5990,0.68337,0.55185,1.00000,1.00000,0.35277,0.33430,-0.11790,-0.90480
19.6150,0.68408,0.55260,1.00000,1.00000,0.35360,0.33400,-0.08830,-0.89040
